image_id,class
170390,S
170391,S
170392,S
170393,E
170394,E
170396,S
170397,S
170398,E
170399,E
170400,S
170401,EDGE
170402,EDGE
170403,E
170404,S
170405,S
170406,S
170407,EDGE
170408,E
170409,S
170411,S
170412,E
170413,S
170414,SB
170415,S
170416,SB
170417,E
170418,S
170419,SB
170420,S
170422,E
170423,S
170424,E
170425,S
170426,E
170427,S
170428,E
170430,SB
170431,E
170432,S
170433,S
170434,S
170438,S
170439,S
170440,E
170441,S
170442,SB
170443,E
170444,S
170445,E
170446,EDGE
170447,EDGE
170448,S
170449,E
170452,S
170453,E
170454,S
170457,EDGE
170458,SB
170459,SB
170460,S
170461,SB
170462,EDGE
170463,S
170464,SB
170465,E
170466,EDGE
170467,E
170469,E
170470,E
170471,S
170472,SB
170473,S
170474,SB
170475,E
170476,EDGE
170478,SB
170479,SB
170480,S
170481,E
170483,S
170484,SB
170485,S
170486,S
170487,E
170489,SB
170490,E
170491,S
170492,E
170493,SB
170494,S
170495,S
170496,S
170497,E
170498,E
170500,E
170501,E
170503,E
170504,S
170505,E
170506,SB
170507,EDGE
170508,EDGE
170509,S
170510,E
170511,S
170513,S
170516,S
170517,E
170518,SB
170519,E
170521,S
170522,E
170523,E
170525,S
170526,E
170527,S
170529,S
170530,S
170531,SB
170533,E
170534,E
170535,SB
170536,E
170537,E
170538,S
170539,SB
170540,E
170541,E
170542,E
170544,E
170545,E
170546,S
170547,E
170549,E
170551,E
170553,E
170554,SB
170556,S
170557,E
170558,S
170559,EDGE
170560,SB
170561,E
170562,E
170564,E
170566,EDGE
170567,E
170568,E
170569,S
170570,S
170571,SB
170572,E
170573,SB
170574,S
170575,EDGE
170576,E
170577,S
170578,S
170579,S
170580,S
170581,E
170582,S
170583,EDGE
170584,E
170585,E
170586,E
170587,SB
170589,S
170590,E
170591,S
170592,E
170593,E
170594,S
170595,E
170596,E
170597,E
170598,E
170599,S
170600,S
170601,S
170602,S
170603,EDGE
170604,SB
170605,S
170606,S
170607,E
170608,E
170609,SB
170610,E
170611,SB
170613,S
170614,E
170615,S
170616,E
170617,S
170618,SB
170619,E
170620,S
170621,E
170622,SB
170623,EDGE
170624,SB
170625,E
170626,E
170627,S
170628,E
170630,SB
170632,E
170633,E
170634,E
170635,S
170636,E
170638,S
170639,E
170640,SB
170641,SB
170642,SB
170644,EDGE
170645,E
170646,SB
170647,SB
170649,SB
170650,E
170651,S
170652,E
170653,E
170654,EDGE
170656,E
170657,SB
170659,S
170660,SB
170661,EDGE
170662,SB
170663,S
170664,S
170665,E
170666,E
170667,E
170668,EDGE
170669,S
170670,E
170671,S
170672,SB
170673,SB
170674,SB
170675,SB
170676,EDGE
170677,E
170678,S
170679,E
170680,SB
170681,S
170682,S
170683,E
170684,S
170685,E
170687,EDGE
170688,E
170689,SB
170690,SB
170691,E
170692,S
170693,S
170695,S
170696,E
170697,S
170698,S
170699,S
170700,S
170701,S
170702,SB
170703,E
170704,SB
170705,S
170706,SB
170707,SB
170708,EDGE
170709,S
170710,SB
170712,S
170713,S
170714,S
170715,S
170716,S
170717,SB
170718,S
170719,E
170720,SB
170721,SB
170722,EDGE
170724,SB
170725,SB
170726,E
170727,S
170728,S
170729,E
170730,E
170731,E
170732,SB
170733,E
170734,E
170735,S
170736,S
170737,S
170738,EDGE
170739,EDGE
170740,EDGE
170741,E
170742,E
170743,E
170744,S
170745,E
170746,SB
170747,E
170748,SB
170749,SB
170750,S
170751,SB
170752,E
170753,SB
170754,E
170755,E
170756,S
170757,E
170758,S
170759,E
170760,EDGE
170764,EDGE
170765,S
170766,S
170767,E
170768,S
170769,S
170770,SB
170771,E
170772,E
170773,S
170774,SB
170775,S
170776,SB
170777,E
170778,S
170779,E
170781,SB
170782,E
170785,S
170786,E
170787,SB
170788,E
170789,E
170790,E
170791,E
170792,SB
170794,SB
170796,E
170797,E
170798,S
170799,E
170800,E
170801,SB
170802,S
170803,E
170804,SB
170805,SB
170806,SB
170807,E
170808,S
170809,SB
170810,S
170811,E
170812,E
170813,S
170814,E
170816,SB
170817,SB
170818,S
170820,E
170822,E
170823,S
170824,S
170825,S
170826,S
170827,S
170828,S
170829,E
170830,E
170831,S
170832,SB
170833,E
170834,SB
170835,E
170836,SB
170837,S
170838,S
170839,SB
170840,SB
170841,E
170842,E
170843,EDGE
170844,E
170846,E
170849,S
170850,S
170851,EDGE
170852,SB
170853,E
170854,EDGE
170855,S
170856,S
170857,EDGE
170858,E
170860,E
170861,E
170863,E
170864,EDGE
170865,SB
170866,SB
170867,E
170868,SB
170869,EDGE
170870,S
170871,E
170872,E
170873,SB
170874,E
170875,E
170876,S
170877,E
170878,S
170879,E
170880,S
170881,SB
170882,S
170883,S
170884,E
170885,SB
170886,EDGE
170887,E
170888,S
170889,S
170890,E
170892,E
170893,S
170894,E
170895,E
170896,E
170897,E
170898,E
170899,SB
170900,SB
170901,S
170902,SB
170903,E
170904,S
170905,E
170906,E
170907,SB
170908,S
170909,E
170910,E
170911,E
170912,E
170913,E
170914,E
170915,S
170916,S
170917,SB
170918,E
170919,SB
170921,S
170925,SB
170927,E
170928,S
170929,SB
170931,E
170932,S
170933,SB
170934,SB
170935,E
170936,SB
170937,E
170938,S
170939,SB
170940,E
170941,SB
170942,E
170943,SB
170944,E
170945,EDGE
170946,E
170947,SB
170948,E
170949,SB
170950,EDGE
170951,E
170952,SB
170953,E
170954,S
170955,EDGE
170956,SB
170957,E
170958,E
170959,S
170960,SB
170962,EDGE
170963,SB
170965,E
170966,S
170967,E
170968,E
170969,SB
170970,E
170971,S
170972,E
170973,E
170974,EDGE
170975,SB
170976,EDGE
170977,E
170979,EDGE
170980,S
170981,S
170982,EDGE
170983,SB
170984,SB
170985,S
170986,E
170987,SB
170988,S
170989,S
170990,S
170991,E
170994,S
170996,S
170997,E
170998,SB
170999,S
171000,E
171001,SB
171002,S
171003,E
171004,S
171005,SB
171006,E
171007,S
171008,SB
171010,E
171011,SB
171012,SB
171013,S
171014,S
171015,S
171016,SB
171017,SB
171018,S
171019,S
171020,E
171021,S
171023,EDGE
171024,SB
171025,E
171026,SB
171027,E
171028,E
171029,S
171031,SB
171032,SB
171033,SB
171034,S
171035,SB
171036,E
171037,S
171038,SB
171039,S
171040,SB
171041,EDGE
171042,S
171045,S
171046,S
171047,E
171048,S
171049,S
171050,E
171051,E
171052,E
171053,E
171054,E
171055,S
171056,S
171057,S
171058,E
171059,SB
171060,S
171061,SB
171062,SB
171063,SB
171064,SB
171065,E
171066,S
171067,S
171068,EDGE
171069,S
171070,E
171071,S
171072,S
171073,S
171075,E
171076,E
171077,E
171078,S
171079,SB
171080,E
171081,E
171082,S
171083,E
171084,EDGE
171085,S
171086,E
171087,S
171088,SB
171090,SB
171091,E
171092,E
171093,E
171094,E
171095,E
171096,E
171097,S
171098,E
171099,S
171100,SB
171101,EDGE
171103,S
171105,S
171106,E
171107,S
171108,E
171109,S
171110,S
171111,S
171112,EDGE
171113,E
171115,S
171116,E
171118,S
171119,E
171120,SB
171123,E
171124,E
171125,S
171127,S
171129,S
171132,S
171133,S
171134,S
171135,E
171136,SB
171137,S
171138,E
171139,E
171141,E
171142,SB
171143,EDGE
171144,EDGE
171145,EDGE
171146,E
171147,E
171148,E
171149,E
171150,S
171151,SB
171152,E
171153,EDGE
171154,SB
171155,SB
171156,SB
171157,E
171158,SB
171159,SB
171161,E
171162,E
171163,E
171165,E
171166,SB
171167,E
171168,SB
171169,E
171170,E
171171,E
171172,S
171173,S
171175,S
171176,E
171177,S
171180,S
171181,E
171182,E
171183,E
171184,E
171185,EDGE
171186,E
171187,S
171188,E
171190,SB
171191,E
171192,S
171194,E
171195,SB
171196,S
171197,E
171198,S
171199,E
171200,SB
171201,SB
171202,S
171203,E
171204,S
171205,SB
171206,SB
171207,E
171208,EDGE
171209,E
171210,EDGE
171211,EDGE
171213,SB
171214,S
171215,SB
171216,E
171217,S
171218,E
171219,EDGE
171220,S
171221,S
171222,EDGE
171223,E
171224,E
171225,E
171226,E
171227,E
171228,E
171229,E
171233,S
171234,S
171235,E
171236,SB
171237,S
171238,SB
171239,E
171240,S
171241,E
171242,S
171243,E
171244,S
171245,SB
171248,S
171249,EDGE
171250,SB
171251,S
171253,E
171254,S
171255,E
171257,S
171258,E
171259,E
171260,S
171261,S
171262,E
171263,SB
171264,E
171265,S
171266,SB
171268,E
171269,SB
171271,S
171272,SB
171273,S
171274,S
171275,SB
171277,SB
171278,S
171279,E
171280,SB
171281,S
171282,E
171283,E
171284,EDGE
171285,S
171286,S
171287,E
171288,E
171289,S
171290,S
171291,S
171292,E
171293,E
171294,S
171295,E
171296,E
171297,S
171298,E
171299,SB
171300,S
171301,E
171302,E
171303,SB
171304,S
171305,S
171306,EDGE
171307,E
171308,E
171309,E
171310,S
171311,SB
171312,S
171313,S
171314,S
171315,S
171316,S
171317,S
171318,S
171319,E
171320,E
171321,SB
171322,S
171323,E
171324,E
171325,SB
171326,E
171327,E
171328,E
171329,S
171330,S
171331,E
171332,S
171333,SB
171334,E
171335,S
171336,E
171337,S
171338,S
171339,E
171340,E
171341,E
171342,S
171343,E
171345,SB
171346,E
171347,S
171348,E
171349,S
171350,SB
171351,S
171352,S
171353,EDGE
171354,SB
171355,S
171356,E
171357,SB
171359,SB
171360,S
171361,S
171362,S
171363,E
171364,S
171365,E
171366,SB
171367,EDGE
171368,E
171369,E
171370,E
171371,S
171372,E
171373,EDGE
171374,S
171375,SB
171376,S
171379,S
171380,S
171381,S
171383,SB
171384,E
171386,E
171387,EDGE
171388,SB
171389,S
171391,S
171392,S
171393,S
171394,S
171395,E
171396,E
171397,SB
171398,E
171400,E
171401,E
171402,EDGE
171403,E
171404,EDGE
171405,SB
171406,EDGE
171407,E
171408,SB
171409,S
171410,E
171412,S
171413,S
171414,S
171415,SB
171416,E
171417,SB
171418,S
171419,S
171420,EDGE
171421,E
171422,S
171423,SB
171424,S
171425,EDGE
171426,SB
171427,E
171430,SB
171431,E
171432,SB
171433,E
171434,S
171435,E
171436,E
171437,SB
171438,E
171439,E
171440,S
171441,SB
171442,SB
171443,S
171444,E
171445,E
171446,E
171447,EDGE
171449,E
171450,S
171451,S
171454,E
171455,SB
171456,EDGE
171457,SB
171458,S
171459,SB
171460,S
171461,S
171462,SB
171463,E
171464,SB
171465,E
171466,S
171467,EDGE
171468,SB
171469,E
171470,S
171471,SB
171472,SB
171473,E
171474,E
171475,SB
171476,S
171477,E
171478,S
171479,E
171480,S
171481,S
171482,E
171483,E
171484,SB
171485,SB
171486,SB
171487,EDGE
171488,S
171489,S
171490,E
171491,S
171492,S
171493,E
171494,E
171495,E
171496,S
171497,S
171498,S
171499,E
171500,E
171501,EDGE
171502,E
171503,S
171504,E
171505,SB
171506,E
171507,S
171509,E
171510,S
171511,S
171512,E
171513,S
171514,E
171515,E
171516,S
171517,E
171520,S
171521,S
171522,S
171523,E
171524,S
171525,S
171526,S
171527,E
171528,S
171529,EDGE
171530,S
171531,E
171532,SB
171533,S
171534,SB
171535,SB
171536,SB
171537,SB
171538,E
171539,S
171540,S
171541,SB
171542,E
171543,E
171544,S
171545,E
171546,S
171547,SB
171548,S
171549,EDGE
171550,E
171551,S
171552,E
171553,E
171554,S
171555,E
171556,S
171557,SB
171558,E
171559,E
171560,EDGE
171561,E
171562,E
171563,SB
171564,S
171565,EDGE
171566,S
171567,E
171568,S
171569,SB
171570,E
171571,SB
171572,SB
171573,E
171574,E
171575,S
171576,SB
171577,S
171578,SB
171579,E
171580,S
171582,SB
171583,E
171584,E
171585,S
171586,SB
171587,S
171588,E
171590,S
171591,E
171592,E
171594,SB
171595,SB
171596,E
171598,E
171599,SB
171600,SB
171602,S
171603,SB
171604,E
171605,E
171606,S
171607,S
171608,E
171609,SB
171610,SB
171611,S
171612,S
171614,E
171615,S
171616,E
171617,E
171618,S
171619,SB
171620,S
171621,SB
171622,S
171623,EDGE
171624,E
171625,S
171626,E
171627,EDGE
171628,SB
171629,S
171630,SB
171631,E
171632,S
171633,E
171634,E
171636,E
171637,SB
171638,E
171639,E
171640,SB
171641,EDGE
171642,S
171643,S
171644,EDGE
171645,SB
171646,E
171647,E
171648,S
171649,SB
171650,E
171651,SB
171652,E
171653,E
171654,S
171655,EDGE
171656,S
171657,E
171658,E
171659,SB
171660,E
171661,E
171662,EDGE
171663,E
171664,E
171665,S
171666,EDGE
171667,E
171668,S
171669,E
171670,E
171671,S
171672,SB
171674,S
171675,SB
171676,SB
171678,EDGE
171679,E
171680,S
171681,E
171682,E
171683,SB
171684,E
171685,E
171686,S
171687,E
171690,S
171691,E
171692,S
171693,E
171695,E
171696,E
171698,E
171699,E
171701,E
171702,E
171704,S
171705,SB
171707,S
171708,S
171709,E
171711,SB
171713,E
171714,E
171718,E
171719,S
171720,S
171721,E
171722,E
171723,SB
171724,E
171725,SB
171726,SB
171727,E
171728,E
171729,S
171730,E
171731,E
171732,E
171733,E
171734,SB
171735,S
171736,S
171737,S
171738,S
171739,S
171740,SB
171741,S
171742,SB
171743,S
171744,E
171746,S
171747,S
171748,E
171749,E
171750,SB
171751,E
171752,SB
171753,E
171754,E
171755,S
171756,E
171757,E
171758,E
171759,SB
171760,E
171761,S
171762,SB
171763,SB
171764,E
171765,S
171766,S
171768,E
171770,E
171771,S
171772,SB
171773,S
171774,S
171775,E
171776,E
171777,EDGE
171778,S
171779,E
171780,S
171781,S
171782,S
171783,E
171784,S
171785,SB
171786,S
171787,E
171788,SB
171789,S
171790,S
171791,EDGE
171792,E
171793,SB
171794,E
171795,S
171796,S
171798,SB
171799,S
171801,E
171802,S
171803,S
171804,EDGE
171805,E
171806,S
171807,E
171808,SB
171809,S
171811,S
171812,S
171813,SB
171814,S
171816,SB
171817,S
171818,S
171819,E
171820,E
171821,S
171822,S
171823,E
171824,E
171825,E
171826,S
171827,SB
171828,S
171829,E
171830,E
171831,E
171833,SB
171834,S
171836,E
171837,SB
171838,S
171839,E
171840,S
171841,S
171842,E
171843,S
171844,S
171845,E
171846,S
171847,EDGE
171848,E
171849,E
171850,S
171851,EDGE
171852,S
171853,E
171854,SB
171855,SB
171856,S
171857,S
171858,S
171859,E
171860,EDGE
171862,EDGE
171863,S
171864,E
171865,E
171866,E
171867,E
171868,S
171869,S
171870,SB
171871,S
171872,SB
171873,SB
171874,E
171875,E
171876,SB
171877,S
171878,S
171879,S
171880,EDGE
171881,S
171882,E
171883,SB
171884,E
171885,E
171886,S
171887,S
171888,S
171889,EDGE
171890,SB
171891,E
171892,S
171893,E
171896,SB
171897,E
171898,S
171899,E
171900,S
171901,E
171902,E
171903,E
171904,S
171905,E
171906,S
171907,E
171908,S
171909,SB
171910,S
171911,E
171912,E
171913,E
171914,S
171915,EDGE
171917,S
171918,S
171919,E
171921,S
171922,SB
171923,S
171924,S
171925,E
171927,E
171928,S
171929,SB
171930,S
171931,S
171932,S
171933,E
171934,SB
171935,E
171936,S
171937,EDGE
171938,EDGE
171939,E
171940,S
171941,S
171942,SB
171943,E
171944,S
171945,EDGE
171946,S
171948,SB
171949,SB
171950,SB
171952,S
171953,E
171954,SB
171955,E
171956,E
171957,E
171958,S
171959,E
171960,E
171961,E
171962,E
171963,S
171964,S
171965,SB
171966,E
171967,S
171968,E
171971,E
171972,SB
171973,EDGE
171974,S
171975,S
171976,E
171977,E
171978,S
171979,EDGE
171980,SB
171981,SB
171982,S
171983,E
171984,EDGE
171985,S
171986,EDGE
171987,S
171988,E
171989,E
171990,SB
171991,S
171992,SB
171993,S
171994,E
171995,E
171996,SB
171997,S
171998,S
171999,SB
172000,E
172001,E
172002,S
172003,E
172004,EDGE
172005,SB
172006,S
172007,EDGE
172008,S
172009,SB
172010,E
172011,S
172012,EDGE
172013,S
172015,SB
172016,E
172017,SB
172018,SB
172019,S
172020,SB
172021,SB
172022,E
172023,E
172024,E
172025,EDGE
172026,EDGE
172027,E
172029,S
172030,SB
172031,S
172032,SB
172033,SB
172034,E
172035,SB
172036,E
172037,S
172038,S
172039,S
172040,E
172041,E
172042,E
172043,SB
172044,E
172045,E
172046,S
172047,S
172048,E
172049,S
172050,E
172051,EDGE
172052,S
172053,E
172054,E
172055,S
172056,SB
172057,E
172058,E
172059,SB
172060,SB
172061,E
172062,S
172063,E
172064,E
172065,E
172066,SB
172067,SB
172068,S
172069,E
172070,S
172071,E
172072,SB
172073,S
172074,E
172075,E
172076,EDGE
172077,SB
172078,SB
172079,S
172080,EDGE
172081,SB
172082,S
172083,S
172084,S
172085,E
172086,S
172087,SB
172089,E
172090,E
172091,S
172092,S
172093,EDGE
172094,E
172095,E
172096,SB
172097,SB
172098,E
172099,SB
172100,E
172101,E
172102,SB
172103,SB
172104,E
172105,E
172107,E
172108,SB
172109,SB
172111,SB
172113,EDGE
172114,E
172115,SB
172116,S
172117,SB
172118,E
172119,S
172120,S
172121,S
172123,S
172124,S
172125,E
172126,EDGE
172127,E
172128,SB
172129,SB
172130,SB
172131,SB
172132,S
172133,E
172134,E
172135,S
172136,SB
172137,EDGE
172139,SB
172140,E
172141,S
172142,S
172143,S
172144,S
172145,S
172146,SB
172147,SB
172148,SB
172149,S
172150,SB
172151,E
172152,E
172153,SB
172154,E
172156,E
172157,S
172158,SB
172159,E
172160,S
172161,S
172162,E
172163,S
172164,SB
172165,E
172166,S
172168,EDGE
172169,EDGE
172170,SB
172171,S
172172,E
172173,S
172174,E
172175,S
172176,S
172177,E
172178,E
172179,SB
172180,E
172181,S
172183,SB
172184,SB
172185,S
172186,SB
172187,EDGE
172188,S
172189,S
172190,S
172191,SB
172192,S
172193,E
172194,SB
172195,E
172196,SB
172197,S
172198,E
172199,S
172200,E
172201,S
172202,SB
172203,SB
172204,S
172205,SB
172206,SB
172207,S
172208,EDGE
172209,E
172210,SB
172211,SB
172213,E
172214,S
172215,S
172216,S
172217,E
172218,S
172219,SB
172220,EDGE
172221,S
172222,SB
172223,SB
172224,E
172225,E
172226,E
172227,SB
172228,E
172229,E
172230,E
172231,E
172232,E
172233,SB
172234,S
172235,S
172236,E
172238,EDGE
172239,EDGE
172240,S
172241,S
172242,S
172243,EDGE
172244,S
172245,E
172246,SB
172247,SB
172248,E
172249,E
172250,E
172251,E
172252,E
172253,S
172254,S
172255,EDGE
172256,S
172257,E
172259,SB
172260,E
172261,SB
172262,SB
172263,E
172264,SB
172265,S
172266,SB
172267,SB
172268,S
172269,SB
172270,E
172272,SB
172273,E
172274,EDGE
172275,S
172276,S
172277,SB
172278,SB
172279,S
172280,S
172281,E
172282,S
172283,E
172284,SB
172285,S
172286,SB
172287,S
172288,S
172289,E
172290,S
172293,E
172294,S
172295,E
172298,SB
172299,S
172300,E
172301,E
172302,E
172303,E
172304,E
172305,E
172306,S
172307,E
172308,E
172309,SB
172310,S
172312,SB
172313,S
172315,SB
172316,SB
172317,SB
172318,S
172321,E
172322,E
172323,S
172324,S
172325,S
172326,SB
172327,EDGE
172328,S
172329,E
172330,E
172331,E
172332,S
172333,S
172334,E
172335,E
172336,S
172337,S
172338,E
172339,SB
172340,EDGE
172341,SB
172342,S
172343,E
172344,S
172345,SB
172346,SB
172347,S
172348,E
172349,SB
172350,SB
172351,E
172352,SB
172353,S
172354,EDGE
172355,S
172356,S
172357,SB
172358,E
172359,S
172361,S
172362,E
172363,E
172364,E
172365,S
172366,SB
172367,E
172368,S
172369,SB
172370,SB
172371,S
172372,E
172373,E
172374,E
172375,E
172376,S
172377,S
172378,E
172379,E
172380,S
172381,E
172382,S
172383,S
172384,S
172385,E
172387,EDGE
172388,SB
172389,S
172390,S
172391,E
172392,S
172393,S
172394,S
172395,S
172396,E
172397,E
172398,S
172399,S
172400,E
172401,S
172402,SB
172403,E
172404,S
172405,SB
172406,S
172407,S
172408,SB
172409,SB
172410,E
172411,E
172412,EDGE
172413,E
172414,EDGE
172415,S
172416,SB
172417,E
172418,SB
172419,E
172420,E
172421,E
172422,SB
172423,E
172424,S
172425,S
172426,E
172427,E
172428,S
172429,S
172430,S
172432,E
172433,S
172434,E
172435,S
172436,S
172437,E
172438,E
172439,S
172440,E
172441,SB
172442,S
172443,S
172444,S
172445,S
172446,S
172447,E
172448,EDGE
172449,S
172450,E
172451,S
172452,SB
172453,E
172454,SB
172455,SB
172456,SB
172457,S
172458,E
172459,S
172460,E
172461,S
172462,S
172463,S
172465,EDGE
172466,EDGE
172467,S
172469,E
172470,S
172471,E
172472,E
172473,S
172474,S
172475,S
172476,E
172477,S
172478,S
172479,SB
172480,SB
172481,S
172482,E
172483,SB
172484,S
172485,SB
172486,S
172487,S
172488,E
172489,E
172490,S
172491,E
172492,E
172493,E
172494,E
172495,E
172496,E
172498,E
172499,SB
172500,SB
172502,EDGE
172503,E
172504,E
172505,E
172506,SB
172507,S
172508,E
172509,E
172510,E
172511,S
172512,E
172513,E
172515,SB
172516,E
172517,SB
172518,SB
172519,E
172520,SB
172521,SB
172522,S
172523,S
172525,S
172526,E
172527,S
172529,E
172530,SB
172532,S
172533,EDGE
172534,SB
172535,E
172536,E
172537,S
172538,SB
172539,E
172540,E
172541,SB
172542,E
172543,S
172544,E
172545,S
172546,SB
172547,S
172548,E
172549,E
172550,EDGE
172551,EDGE
172552,E
172555,S
172556,E
172557,SB
172558,SB
172559,E
172560,SB
172561,SB
172562,E
172563,E
172564,E
172565,E
172567,E
172568,S
172570,E
172571,SB
172572,S
172573,SB
172574,SB
172575,SB
172576,S
172578,EDGE
172579,E
172580,S
172581,E
172582,E
172583,SB
172584,S
172585,SB
172586,SB
172587,S
172588,S
172591,S
172593,E
172594,S
172595,E
172596,SB
172597,E
172598,S
172599,E
172600,S
172601,E
172602,E
172603,E
172604,E
172605,E
172606,SB
172607,SB
172609,E
172610,S
172611,E
172612,E
172613,E
172614,E
172615,EDGE
172616,SB
172617,S
172618,E
172619,E
172620,S
172621,E
172622,EDGE
172623,SB
172624,SB
172625,E
172626,E
172627,S
172628,E
172629,SB
172630,E
172631,SB
172632,E
172633,S
172634,E
172635,S
172636,E
172637,S
172638,S
172639,E
172640,E
172641,S
172642,S
172643,E
172644,E
172645,E
172646,S
172647,E
172648,EDGE
172649,S
172650,S
172651,S
172652,S
172653,E
172654,EDGE
172655,E
172656,S
172657,SB
172658,E
172659,SB
172660,SB
172661,E
172662,E
172663,S
172666,S
172667,SB
172668,E
172669,E
172670,E
172671,S
172672,SB
172673,E
172674,E
172675,SB
172676,S
172677,EDGE
172678,E
172679,E
172680,EDGE
172681,S
172683,S
172685,S
172686,E
172687,S
172688,S
172689,SB
172690,S
172691,S
172692,E
172693,E
172694,SB
172695,E
172696,EDGE
172697,E
172698,E
172699,SB
172700,E
172701,E
172702,S
172703,S
172704,S
172706,S
172707,S
172708,S
172709,S
172710,S
172711,EDGE
172712,S
172713,SB
172714,S
172715,S
172716,E
172717,S
172718,SB
172719,E
172721,SB
172722,S
172724,SB
172725,S
172726,SB
172727,S
172728,S
172729,S
172730,S
172731,E
172732,E
172733,E
172734,E
172736,SB
172737,E
172738,S
172739,S
172740,SB
172741,S
172742,E
172743,E
172744,E
172745,E
172746,SB
172747,E
172748,E
172749,SB
172750,EDGE
172751,E
172752,E
172753,S
172754,EDGE
172755,S
172756,E
172757,S
172758,S
172759,S
172760,S
172761,E
172762,E
172763,E
172764,E
172765,E
172766,SB
172767,E
172770,S
172771,S
172772,E
172773,S
172774,S
172776,E
172777,S
172779,S
172780,E
172781,E
172782,E
172783,S
172784,S
172785,E
172786,E
172787,S
172788,E
172789,S
172790,S
172791,SB
172792,E
172793,E
172794,E
172795,E
172796,EDGE
172797,S
172798,E
172799,SB
172800,SB
172801,E
172802,S
172803,E
172804,S
172805,E
172806,SB
172807,SB
172808,E
172809,SB
172810,S
172811,S
172812,SB
172813,EDGE
172814,E
172815,S
172816,S
172817,E
172818,S
172819,SB
172820,E
172821,E
172822,EDGE
172823,E
172824,E
172825,E
172827,E
172828,S
172829,E
172830,SB
172831,S
172832,E
172833,S
172834,E
172835,E
172836,SB
172837,E
172838,SB
172839,E
172840,E
172841,E
172842,E
172843,E
172844,E
172845,SB
172846,S
172847,S
172848,S
172849,E
172850,S
172851,S
172852,E
172853,S
172854,E
172856,E
172857,SB
172858,S
172859,E
172860,E
172861,S
172862,S
172863,S
172864,E
172865,SB
172866,S
172867,S
172868,E
172869,S
172870,S
172871,E
172872,E
172873,E
172874,SB
172875,SB
172876,E
172877,E
172878,S
172879,E
172880,EDGE
172882,S
172883,E
172884,S
172885,S
172886,SB
172888,S
172890,E
172891,E
172892,S
172893,E
172894,S
172895,S
172896,SB
172897,E
172898,S
172899,SB
172900,S
172901,SB
172902,SB
172903,S
172904,S
172905,S
172906,E
172907,S
172908,E
172909,EDGE
172910,E
172911,S
172912,E
172913,S
172914,S
172916,SB
172917,E
172919,S
172920,S
172921,S
172922,E
172923,S
172924,SB
172925,E
172926,E
172927,S
172928,EDGE
172929,E
172930,E
172931,SB
172932,E
172933,E
172934,S
172935,S
172936,E
172937,E
172938,E
172939,SB
172940,S
172941,E
172942,E
172943,SB
172944,SB
172945,SB
172946,S
172947,E
172948,SB
172949,S
172950,S
172951,S
172952,SB
172953,E
172954,E
172955,S
172956,SB
172957,S
172958,E
172959,E
172960,E
172961,E
172962,E
172963,SB
172966,E
172967,S
172968,E
172969,S
172970,S
172971,SB
172972,SB
172973,E
172974,S
172975,E
172976,E
172977,E
172978,S
172979,E
172980,E
172981,E
172982,S
172983,S
172984,SB
172985,SB
172986,E
172987,S
172988,SB
172990,EDGE
172991,S
172992,EDGE
172993,E
172994,E
172995,E
172996,S
172997,EDGE
172998,SB
172999,E
173000,S
173001,E
173002,S
173003,E
173004,E
173005,SB
173006,SB
173007,E
173008,E
173009,S
173010,SB
173011,E
173012,E
173013,E
173014,E
173015,EDGE
173016,EDGE
173017,S
173018,S
173019,E
173020,E
173021,SB
173022,S
173023,E
173024,E
173025,S
173026,S
173027,E
173028,E
173029,E
173030,S
173031,SB
173032,S
173033,SB
173034,SB
173035,E
173036,S
173037,EDGE
173038,S
173039,E
173040,E
173041,S
173042,SB
173043,S
173044,SB
173045,E
173046,E
173047,S
173048,E
173049,SB
173050,E
173051,S
173052,EDGE
173053,S
173054,E
173055,EDGE
173056,E
173057,SB
173058,E
173059,E
173060,E
173061,E
173062,S
173063,E
173064,S
173065,E
173066,E
173067,SB
173068,E
173069,E
173070,E
173071,E
173072,S
173073,E
173074,E
173075,SB
173077,S
173078,E
173079,E
173080,E
173081,E
173082,E
173083,S
173084,E
173085,E
173086,S
173087,S
173088,SB
173089,E
173090,E
173091,E
173092,S
173093,S
173094,E
173095,E
173096,E
173097,SB
173099,SB
173100,S
173101,S
173102,S
173103,E
173104,E
173105,SB
173106,E
173107,S
173109,E
173110,E
173111,S
173112,SB
173113,S
173114,EDGE
173115,S
173116,S
173117,SB
173118,E
173119,E
173120,S
173121,E
173122,EDGE
173123,E
173124,S
173125,S
173126,S
173127,E
173128,SB
173129,EDGE
173130,SB
173131,S
173132,S
173133,E
173134,SB
173135,SB
173136,SB
173137,E
173138,E
173139,SB
173140,S
173141,S
173142,S
173143,E
173145,SB
173147,S
173148,EDGE
173149,S
173150,SB
173151,EDGE
173152,E
173153,EDGE
173154,E
173155,SB
173156,E
173157,SB
173158,E
173161,S
173163,E
173164,S
173165,E
173166,E
173167,E
173168,S
173169,E
173170,E
173171,SB
173173,E
173174,S
173176,S
173177,SB
173178,E
173180,S
173181,S
173183,SB
173185,S
173186,S
173187,E
173188,SB
173189,E
173190,E
173191,S
173192,E
173193,S
173194,E
173195,E
173196,S
173197,S
173198,E
173199,E
173200,EDGE
173201,S
173202,E
173203,SB
173205,E
173206,E
173207,E
173208,SB
173209,E
173210,EDGE
173211,E
173212,S
173213,S
173214,EDGE
173215,S
173216,S
173218,S
173219,E
173220,S
173221,SB
